year,quarter_number,region,churn
2021,3,КАЯКЕНТСКИЙ,0.0
2021,3,КЕМЕРОВСКАЯ ОБЛ,0.0
2021,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.058823529411764705
2021,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,0.0
2021,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС.,0.0
2021,3,КИРОВСКАЯ,0.0
2021,3,КИРОВСКАЯ ОБЛ,0.0
2021,3,КИРОВСКИЙ,0.0
2021,3,КОМИ,0.0
2021,3,КОМИ РЕСП,0.021108179419525065
2021,3,КОМИ РЕСП.,0.0
2021,3,КОСТРОМСКАЯ ОБЛ,0.0
2021,3,КОТЛОВКА,0.0
2021,3,КРАСНОДАРСКИЙ,0.0
2021,3,КРАСНОДАРСКИЙ КРАЙ,0.030882352941176472
2021,3,КРАСНОДАРСКИЙ КРАЙ.,0.0
2021,3,КРАСНОКАМСКИЙ,0.0
2021,3,КРАСНОКАМСКИЙ Р-Н,0.0
2021,3,КРАСНОЯРСКИЙ,0.0
2021,3,КРАСНОЯРСКИЙ КРАЙ,0.025112107623318385
2021,3,КРАСНОЯРСКИЙ КРАЙ.,0.0
2021,3,КРЫМ РЕСП,0.0
2021,3,КУГАРЧИНСКИЙ,0.0
2021,3,КУРГАНСКАЯ,0.0
2021,3,КУРГАНСКАЯ ОБЛ,0.03389830508474576
2021,3,КУРГАНСКАЯ ОБЛ.,0.0
2021,3,КУРСКАЯ ОБЛ,0.0
2021,3,КУШНАРЕВСКИЙ,0.0
2021,3,КУШНАРЕНКОВСКИЙ,0.0
2021,3,КУШНАРЕНКОВСКИЙ Р-Н,0.0
2021,3,КУЮРГАЗИНСКИЙ,0.0
2021,3,ЛЕНИНГРАДСКАЯ,0.0
2021,3,ЛЕНИНГРАДСКАЯ ОБЛ,0.012237762237762238
2021,3,ЛИПЕЦКАЯ,0.0
2021,3,ЛИПЕЦКАЯ ОБЛ,0.009381898454746136
2021,3,ЛИПЕЦКАЯ ОБЛ.,0.0
2021,3,ЛОСИНООСТРОВСКИЙ,0.0
2021,3,МАГАДАНСКАЯ ОБЛ,0.0
2021,3,МАГАРАМКЕНТСКИЙ,0.0
2021,3,МАЙКОВСКИЙ,0.0
2021,3,МАЛГОБЕКСКИЙ,0.0
2021,3,МАРИЙ ЭЛ,0.0
2021,3,МАРИЙ ЭЛ РЕСП,0.0
2021,3,МЕЛЕУЗОВСКИЙ,0.0
2021,3,МЕЛЕУЗОВСКИЙ Р-Н,0.0
2021,3,МИНСКАЯ ОБЛАСТЬ,0.0
2021,3,МИШКИНСКИЙ,0.0
2021,3,МИЯКИНСКИЙ Р-Н,0.0
2021,3,МОГИЛЁВСКАЯ ОБЛАСТЬ,0.0
2021,3,МОГИЛЕВСКАЯ ОБЛАСТЬ,0.0
2021,3,МОЛОДЕЧНЕНСКИЙ,0.0
2021,3,МОРДОВИЯ РЕСП,0.0
2021,3,МОСКВА,0.0
2021,3,МОСКВА Г,0.03111587982832618
2021,3,МОСКВА Г.,0.3333333333333333
2021,3,МОСКОВСКАЯ,0.0
2021,3,МОСКОВСКАЯ ОБЛ,0.026415094339622643
2021,3,МОСКОВСКАЯ ОБЛ.,0.0
2021,3,МУРМАНСКАЯ ОБЛ,0.02127659574468085
2021,3,НЕНЕЦКИЙ АО,0.0
2021,3,НЕФТЕГОРСКИЙ,0.0
2021,3,НЕФТЕЮГАНСКИЙ Р-Н,0.0
2021,3,НИЖЕГОРОДСКАЯ ОБЛ,0.0
2021,3,НИЖЕГОРОДСКАЯ ОБЛ.,0.0
2021,3,НОВГОРОДСКАЯ ОБЛ,0.0
2021,3,НОВОСИБИРСКАЯ,0.0
2021,3,НОВОСИБИРСКАЯ ОБЛ,0.08737864077669903
2021,3,НОВОСИБИРСКАЯ ОБЛ.,0.0
2021,3,НУРИМАНОВСКИЙ,0.0
2021,3,ОБЛУЧЕНСКИЙ,0.0
2021,3,ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ,0.0
2021,3,ОКТЯБРЬСКИЙ,0.0
2021,3,ОМСКАЯ,0.0
2021,3,ОМСКАЯ ОБЛ,0.013333333333333334
2021,3,ОМСКАЯ ОБЛ.,0.0
2021,3,ОРЕНБУРГСКАЯ,0.0
2021,3,ОРЕНБУРГСКАЯ ОБЛ,0.013375295043273014
2021,3,ОРЕНБУРГСКАЯ ОБЛ.,0.125
2021,3,ОРЛОВСКАЯ ОБЛ,0.0
2021,3,ОРЛОВСКАЯ ОБЛ.,0.0
2021,3,ОХИНСКИЙ,0.0
2021,3,ПЕНЗЕНСКАЯ,0.0
2021,3,ПЕНЗЕНСКАЯ ОБЛ,0.0
2021,3,ПЕНЗЕНСКАЯ ОБЛ.,0.0
2021,3,ПЕРМСКАЯ ОБЛ,0.0
2021,3,ПЕРМСКИЙ,0.0
2021,3,ПЕРМСКИЙ КРАЙ,0.03910614525139665
2021,3,ПЕРМСКИЙ КРАЙ.,0.0
2021,3,ПОСЕЛЕНИЕ ВНУКОВСКОЕ,0.0
2021,3,ПРИМОРСКИЙ,0.0
2021,3,ПРИМОРСКИЙ КРАЙ,0.012738853503184714
2021,3,ПРИМОРСКИЙ КРАЙ.,0.0
2021,3,ПРИМОРСКИЙ Р-Н,0.0
2021,3,ПРОХЛАДНЕНСКИЙ,0.0
2021,3,ПСКОВСКАЯ ОБЛ,0.0
2021,3,РЕЧИЦКИЙ,0.0
2021,3,РОСТОВСКАЯ,0.0
2021,3,РОСТОВСКАЯ ОБЛ,0.008620689655172414
2021,3,РЯЗАНСКАЯ,0.0
2021,3,РЯЗАНСКАЯ ОБЛ,0.008185538881309686
2021,3,РЯЗАНСКАЯ ОБЛ.,0.0
2021,3,САЛАВАТСКИЙ,0.0
2021,3,САМАРСКАЯ,0.0
2021,3,САМАРСКАЯ ОБЛ,0.01325040562466198
2021,3,САМАРСКАЯ ОБЛ.,0.0
2021,3,САНКТ-ПЕТЕРБУРГ,0.0
2021,3,САНКТ-ПЕТЕРБУРГ Г,0.033707865168539325
2021,3,САРАТОВСКАЯ,0.0
2021,3,САРАТОВСКАЯ ОБЛ,0.020869565217391306
2021,3,САРАТОВСКАЯ ОБЛ.,0.0
2021,3,САХА /ЯКУТИЯ/ РЕСП,0.0
2021,3,САХАЛИНСКАЯ,0.0
2021,3,САХАЛИНСКАЯ ОБЛ,0.0087527352297593
2021,3,СВЕРДЛОВСКАЯ,0.0
2021,3,СВЕРДЛОВСКАЯ ОБЛ,0.005050505050505051
2021,3,СВЕРДЛОВСКАЯ ОБЛ.,0.0
2021,3,СВЕТЛОГОРСКИЙ,0.0
2021,3,СЕВАСТОПОЛЬ Г,0.0
2021,3,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,0.0
2021,3,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2021,3,СЕЛЕНГИНСКИЙ,0.0
2021,3,СЕРГИЕВСКИЙ,0.0
2021,3,СЛАВЯНСКИЙ,0.0
2021,3,СМОЛЕНСКАЯ ОБЛ,0.03296703296703297
2021,3,СОВЕТСКИЙ,0.0
2021,3,СОЛИГОРСКИЙ,0.0
2021,3,СОСЕНСКОЕ П,0.0
2021,3,СТАВРОПОЛЬСКИЙ,0.0
2021,3,СТАВРОПОЛЬСКИЙ КРАЙ,0.05737704918032787
2021,3,СТАВРОПОЛЬСКИЙ КРАЙ.,0.0
2021,3,СТЕРЛИБАШЕВСКИЙ,0.0
2021,3,СТЕРЛИБАШЕВСКИЙ Р-Н,0.0
2021,3,СТЕРЛИТАМАКСКИЙ,0.0
2021,3,ТАМБОВСКАЯ,0.0
2021,3,ТАМБОВСКАЯ ОБЛ,0.03508771929824561
2021,3,ТАРБАГАТАЙСКИЙ,0.0
2021,3,ТАТАРСТАН,0.0
2021,3,ТАТАРСТАН РЕСП,0.014563106796116505
2021,3,ТАТАРСТАН РЕСП.,0.0
2021,3,ТАТЫШЛИНСКИЙ,0.0
2021,3,ТАТЫШЛИНСКИЙ Р-Н,0.0
2021,3,ТАХТАМУКАЙСКИЙ,0.0
2021,3,ТВЕРСКАЯ ОБЛ,0.04
2021,3,ТОМСКАЯ,0.0
2021,3,ТОМСКАЯ ОБЛ,0.046153846153846156
2021,3,ТОМСКАЯ ОБЛ.,0.0
2021,3,ТУЙМАЗИНСКИЙ,0.0
2021,3,ТУЙМАЗИНСКИЙ Р-Н,0.0
2021,3,ТУЛЬСКАЯ ОБЛ,0.0
2021,3,ТЫВА РЕСП,0.0
2021,3,ТЫМОВСКИЙ РАЙОН,0.0
2021,3,ТЮМЕНСКАЯ,0.0
2021,3,ТЮМЕНСКАЯ ОБЛ,0.02722323049001815
2021,3,ТЮМЕНСКАЯ ОБЛ.,0.0
2021,3,УДМУРТСКАЯ,0.0
2021,3,УДМУРТСКАЯ РЕСП,0.032196969696969696
2021,3,УДМУРТСКАЯ РЕСП.,0.0
2021,3,УЛЬЯНОВСКАЯ,0.0
2021,3,УЛЬЯНОВСКАЯ ОБЛ,0.043478260869565216
2021,3,УЛЬЯНОВСКАЯ ОБЛ.,0.0
2021,3,УФИМСКИЙ,0.0
2021,3,УФИМСКИЙ Р-Н,0.0
2021,3,УЧАЛИНСКИЙ,0.0
2021,3,ФЕДОРОВСКИЙ Р-Н,0.0
2021,3,ФИЛИ-ДАВЫДКОВО,0.0
2021,3,ХАБАРОВСКИЙ,0.0
2021,3,ХАБАРОВСКИЙ КРАЙ,0.017391304347826087
2021,3,ХАБАРОВСКИЙ КРАЙ.,0.0
2021,3,ХАЙБУЛЛИНСКИЙ,0.0
2021,3,ХАКАСИЯ,0.0
2021,3,ХАКАСИЯ РЕСП,0.0
2021,3,ХАКАСИЯ РЕСП.,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.015092613766293162
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО.,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ АО,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ-ЮГРА АО,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ АО,0.0
2021,3,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,0.0016750418760469012
2021,3,ЦЕНТРАЛЬНЫЙ ОКРУГ,0.0
2021,3,ЧЕКМАГУШЕВСКИЙ,0.0
2021,3,ЧЕЛЯБИНСКАЯ,0.0
2021,3,ЧЕЛЯБИНСКАЯ ОБЛ,0.006172839506172839
2021,3,ЧЕЛЯБИНСКАЯ ОБЛ.,0.0
2021,3,ЧЕЧЕНСКАЯ,0.0
2021,3,ЧЕЧЕНСКАЯ РЕСП,0.021367521367521368
2021,3,ЧЕЧЕНСКАЯ РЕСП.,0.0
2021,3,ЧИШМИНСКИЙ,0.0
2021,3,ЧУВАШСКАЯ РЕСПУБЛИКА -,0.0
2021,3,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2021,3,ЧУКОТСКИЙ АО,0.0
2021,3,ШАРАНСКИЙ,0.0
2021,3,ШАРЫПОВСКИЙ,0.0
2021,3,ЯМАЛО-НЕНЕЦКИЙ,0.0
2021,3,ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2021,3,ЯМАЛО-НЕНЕЦКИЙ АО,0.00620347394540943
2021,3,ЯМАЛО-НЕНЕЦКИЙ АО.,0.0
2021,3,ЯНАУЛЬСКИЙ,0.0
2021,3,ЯНАУЛЬСКИЙ Р-Н,0.0
2021,3,ЯРОСЛАВСКАЯ ОБЛ,0.02
2021,4,-,0.0
2021,4,2 МКР,0.0
2021,4,77,0.0
2021,4,АБХАЗИЯ,0.0
2021,4,АДЫГЕЯ РЕСП,0.0
2021,4,АДЫГЕЯ РЕСП.,0.0
2021,4,АЗНАКАЕВСКИЙ,0.0
2021,4,АЛТАЙ РЕСП,0.0
2021,4,АЛТАЙСКИЙ,0.0
2021,4,АЛТАЙСКИЙ КРАЙ,0.0038684719535783366
2021,4,АЛТАЙСКИЙ КРАЙ.,0.0
2021,4,АЛЬШЕЕВСКИЙ,0.0
2021,4,АЛЬШЕЕВСКИЙ Р-Н,0.0
2021,4,АМУРСКАЯ ОБЛ,0.0
2021,4,АРХАНГЕЛЬСКАЯ,0.0
2021,4,АРХАНГЕЛЬСКАЯ ОБЛ,0.014806378132118452
2021,4,АРХАНГЕЛЬСКАЯ ОБЛ.,0.0
2021,4,АРХАНГЕЛЬСКИЙ,0.0
2021,4,АСКИНСКИЙ,0.0
2021,4,АСТРАХАНСКАЯ ОБЛ,0.003205128205128205
2021,4,АУРГАЗИНСКИЙ,0.0
2021,4,АУРГАЗИНСКИЙ Р-Н,0.0
2021,4,БАЙМАКСКИЙ,0.0
2021,4,БАКАЛИНСКИЙ,0.0
2021,4,БАШКОРТОСТАН,0.0
2021,4,БАШКОРТОСТАН РЕСП,0.012835472578763127
2021,4,БАШКОРТОСТАН РЕСП.,0.0
2021,4,БЕЗЕНЧУКСКИЙ,0.0
2021,4,БЕЛАРУСЬ,0.0
2021,4,БЕЛАРУСЬ РЕСП,0.0
2021,4,БЕЛАРУСЬ РЕСП.,0.0
2021,4,БЕЛГОРОДСКАЯ,0.0
2021,4,БЕЛГОРОДСКАЯ ОБЛ,0.013824884792626729
2021,4,БЕЛЕБЕЕВСКИЙ,0.0
2021,4,БЕЛЕБЕЕВСКИЙ Р-Н,0.0
2021,4,БЕЛОЗЕРСКИЙ,0.0
2021,4,БЕЛОКАТАЙСКИЙ,0.0
2021,4,БЕЛОРЕЦКИЙ,0.0
2021,4,БЕЛОРЕЦКИЙ Р-Н,0.0
2021,4,БЕССОНОВСКИЙ,0.0
2021,4,БИЖБУЛЯКСКИЙ,0.0
2021,4,БИЖБУЛЯКСКИЙ Р-Н,0.0
2021,4,БИРСКИЙ,0.0
2021,4,БЛАГОВЕЩЕНСКИЙ,0.0
2021,4,БРЕСТСКИЙ,0.0
2021,4,БРЯНСКАЯ,0.0
2021,4,БРЯНСКАЯ ОБЛ,0.02074688796680498
2021,4,БРЯНСКАЯ ОБЛ.,0.0
2021,4,БУЗДЯКСКИЙ,0.0
2021,4,БУРАЕВСКИЙ,0.0
2021,4,БУРЗЯНСКИЙ,0.0
2021,4,БУРЯТИЯ РЕСП,0.0045662100456621
2021,4,ВАСИЛЕОСТРОВСКИЙ,0.0
2021,4,ВЕРХОВИНСКИЙ,0.0
2021,4,ВЛАДИМИРСКАЯ ОБЛ,0.0
2021,4,ВОЛГОГРАДСКАЯ,0.0
2021,4,ВОЛГОГРАДСКАЯ ОБЛ,0.0163265306122449
2021,4,ВОЛГОГРАДСКАЯ ОБЛ.,0.0
2021,4,ВОЛОГОДСКАЯ,0.0
2021,4,ВОЛОГОДСКАЯ ОБЛ,0.015759981321503618
2021,4,ВОРОНЕЖСКАЯ,0.0
2021,4,ВОРОНЕЖСКАЯ ОБЛ,0.017045454545454544
2021,4,ВОСКРЕСЕНСКОЕ П,0.0
2021,4,ГАФУРИЙСКИЙ,0.0
2021,4,ГЕРМАНИЯ,0.0
2021,4,ГИАГИНСКИЙ,0.0
2021,4,ГОМЕЛЬСКАЯ ОБЛ,0.0
2021,4,ГОМЕЛЬСКАЯ ОБЛАСТЬ,0.0
2021,4,ГОМЕЛЬСКИЙ,0.0
2021,4,ГРОЗНЕНСКИЙ,0.0
2021,4,ДАВЛЕКАНОВСКИЙ,0.0
2021,4,ДАВЛЕКАНОВСКИЙ Р-Н,0.0
2021,4,ДАГЕСТАН,0.0
2021,4,ДАГЕСТАН РЕСП,0.0
2021,4,ДЕМСКИЙ,0.0
2021,4,ДОЛИНСКИЙ,0.0
2021,4,ДОНЕЦКАЯ НАРОДНАЯ РЕСП,0.0
2021,4,ДУВАНСКИЙ,0.0
2021,4,ДЮРТЮЛИНСКИЙ,0.0
2021,4,ДЮРТЮЛИНСКИЙ Р-Н,0.0
2021,4,ЕВРЕЙСКАЯ АОБЛ,0.017543859649122806
2021,4,ЕРМЕКЕЕВСКИЙ,0.0
2021,4,ЕРМЕКЕЕВСКИЙ РАЙОН,0.0
2021,4,ЖИЛОБИНСКИЙ,0.0
2021,4,ЗАБАЙКАЛЬСКИЙ,0.0
2021,4,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2021,4,ЗИАНЧУРИНСКИЙ,0.0
2021,4,ЗИАНЧУРИНСКИЙ Р-Н,0.0
2021,4,ИВАНО-ФРАНКОВСКАЯ,0.0
2021,4,ИВАНОВСКАЯ ОБЛ,0.012903225806451613
2021,4,ИГЛИНСКИЙ,0.0
2021,4,ИГЛИНСКИЙ Р-Н,0.0
2021,4,ИЛИШЕВСКИЙ,0.0
2021,4,ИЛИШЕВСКИЙ Р-Н,0.0
2021,4,ИНГУШЕТИЯ,0.0
2021,4,ИНГУШЕТИЯ РЕСП,0.0
2021,4,ИРКУТСКАЯ,0.0
2021,4,ИРКУТСКАЯ ОБЛ,0.009634888438133874
2021,4,ИРКУТСКАЯ ОБЛ.,0.0
2021,4,ИСКИТИМСКИЙ,0.0
2021,4,ИШИМБАЙИСКИЙ,0.0
2021,4,ИШИМБАЙСКИЙ,0.0
2021,4,ИШИМБАЙСКИЙ Р-Н,0.0
2021,4,КАБАНСКИЙ,0.0
2021,4,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2021,4,КАЗАХСТАН,0.0
2021,4,"КАЗАХСТАН, ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛ",0.0
2021,4,КАЛИНИНГРАДСКАЯ,0.0
2021,4,КАЛИНИНГРАДСКАЯ ОБЛ,0.006060606060606061
2021,4,КАЛИНИНСКИЙ,0.0
2021,4,КАЛМЫКИЯ РЕСП,0.0
2021,4,КАЛТАСИНСКИЙ,0.0
2021,4,КАЛТАСИНСКИЙ Р-Н,0.0
2021,4,КАЛУЖСКАЯ ОБЛ,0.0136986301369863
2021,4,КАМЧАТСКИЙ КРАЙ,0.0
2021,4,КАМЫШЛОВСКИЙ,0.0
2021,4,КАНАДА,0.0
2021,4,КАРАИДЕЛЬСКИЙ,0.0
2021,4,КАРАЧАЕВО-ЧЕРКЕССКАЯ,0.0
2021,4,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
2021,4,КАРАЧАЕВСКИЙ,0.0
2021,4,КАРЕЛИЯ РЕСП,0.004678362573099415
2021,4,КАРМАСКАЛИНСКИЙ,0.0
2021,4,КАРМАСКАЛИНСКИЙ Р-Н,0.0
2021,4,КЕМЕРОВСКАЯ ОБЛ,0.0
2021,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0030303030303030303
2021,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,0.0
2021,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС.,0.0
2021,4,КИГИНСКИЙ,0.0
2021,4,КИНЕЛЬ - ЧЕРКАССКИЙ,0.0
2021,4,КИНЕЛЬСКИЙ,0.0
2021,4,КИРОВСКАЯ,0.0
2021,4,КИРОВСКАЯ ОБЛ,0.0
2021,4,КИРОВСКАЯ ОБЛ.,0.0
2021,4,КИРОВСКИЙ,0.0
2021,4,КОМИ,0.0
2021,4,КОМИ РЕСП,0.0113314447592068
2021,4,КОМИ РЕСП.,0.0
2021,4,КОСТРОМСКАЯ ОБЛ,0.0
2021,4,КРАСНОДАРСКИЙ,0.0
2021,4,КРАСНОДАРСКИЙ КРАЙ,0.017610661589719183
2021,4,КРАСНОДАРСКИЙ КРАЙ.,0.0
2021,4,КРАСНОКАМСКИЙ,0.0
2021,4,КРАСНОКАМСКИЙ Р-Н,0.0
2021,4,КРАСНОУФИМСКИЙ,0.0
2021,4,КРАСНОЯРСКИЙ,0.0
2021,4,КРАСНОЯРСКИЙ КРАЙ,0.018799710773680405
2021,4,КРАСНОЯРСКИЙ КРАЙ.,0.0
2021,4,КРЫМ,0.0
2021,4,КРЫМ РЕСП,0.01639344262295082
2021,4,КУГАРЧИНСКИЙ,0.0
2021,4,КУМЕНСКИЙ,0.0
2021,4,КУРГАНСКАЯ,0.0
2021,4,КУРГАНСКАЯ ОБЛ,0.013636363636363636
2021,4,КУРГАНСКАЯ ОБЛ.,0.0
2021,4,КУРСКАЯ ОБЛ,0.000708215297450425
2021,4,КУШНАРЕВСКИЙ,0.0
2021,4,КУШНАРЕНКОВСКИЙ,0.0
2021,4,КУШНАРЕНКОВСКИЙ Р-Н,0.0
2021,4,КУЮРГАЗИНСКИЙ,0.0
2021,4,ЛЕНИНГРАДСКАЯ,0.0
2021,4,ЛЕНИНГРАДСКАЯ ОБЛ,0.009448035803083043
2021,4,ЛЕНИНГРАДСКАЯ ОБЛ.,0.0
2021,4,ЛЕНИНОГОРСКИЙ,0.0
2021,4,ЛИПЕЦКАЯ,0.0
2021,4,ЛИПЕЦКАЯ ОБЛ,0.0031087497173863895
2021,4,ЛИПЕЦКАЯ ОБЛ.,0.0
2021,4,ЛИТВА,0.0
2021,4,ЛОСИНООСТРОВСКИЙ,0.0
2021,4,ЛУГАНСКАЯ,0.0
2021,4,ЛУГАНСКАЯ НАРОДНАЯ РЕСП.,0.0
2021,4,ЛЮБИНСКИЙ,0.0
2021,4,МАГАДАНСКАЯ ОБЛ,0.021739130434782608
2021,4,МАГАРАМКЕНТСКИЙ,0.0
2021,4,МАЙКОВСКИЙ,0.0
2021,4,МАЛГОБЕКСКИЙ,0.0
2021,4,МАРИЙ ЭЛ,0.0
2021,4,МАРИЙ ЭЛ РЕСП,0.0
2021,4,МЕЛЕУЗОВСКИЙ,0.0
2021,4,МЕЛЕУЗОВСКИЙ Р-Н,0.0
2021,4,МЕЧЕТЛИНСКИЙ,0.0
2021,4,МИНСКАЯ ОБЛАСТЬ,0.0
2021,4,МИШКИНСКИЙ,0.0
2021,4,МИЯКИНСКИЙ,0.0
2021,4,МИЯКИНСКИЙ Р-Н,0.0
2021,4,МОГИЛЁВСКАЯ ОБЛАСТЬ,0.0
2021,4,МОГИЛЕВСКАЯ ОБЛАСТЬ,0.0
2021,4,МОЛДАВИЯ,0.0
2021,4,МОЛОДЕЧНЕНСКИЙ,0.0
2021,4,МОРДОВИЯ РЕСП,0.0
2021,4,МОСКВА,0.0
2021,4,МОСКВА Г,0.011495561119963579
2021,4,МОСКВА Г.,0.0
2021,4,МОСКОВСКАЯ,0.0
2021,4,МОСКОВСКАЯ ОБЛ,0.02816180235535074
2021,4,МОСКОВСКАЯ ОБЛ.,0.0
2021,4,МОСКОВСКИЙ П,0.0
2021,4,МОСРЕНТГЕН П,0.0
2021,4,МУРМАНСКАЯ ОБЛ,0.0
2021,4,НЕНЕЦКИЙ АО,0.0
2021,4,НЕФТЕГОРСКИЙ,0.0
2021,4,НЕФТЕЮГАНСКИЙ,0.0
2021,4,НЕФТЕЮГАНСКИЙ Р-Н,0.0
2021,4,НИЖЕГОРОДСКАЯ ОБЛ,0.005571030640668524
2021,4,НИЖЕГОРОДСКАЯ ОБЛ.,0.0
2021,4,НИЖНЕОМСКИЙ,0.0
2021,4,НОВГОРОДСКАЯ ОБЛ,0.002717391304347826
2021,4,НОВОЛАКСКИЙ,0.0
2021,4,НОВОСИБИРСКАЯ,0.0
2021,4,НОВОСИБИРСКАЯ ОБЛ,0.02849002849002849
2021,4,НОВОСИБИРСКАЯ ОБЛ.,0.0
2021,4,НОГЛИКСКИЙ,0.0
2021,4,НУРИМАНОВСКИЙ,0.0
2021,4,ОБЛУЧЕНСКИЙ,0.0
2021,4,ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ,0.14285714285714285
2021,4,ОКРУГ Г. МОСКВЫ,0.0
2021,4,ОКТЯБРЬСКИЙ,0.0
2021,4,ОМСКАЯ,0.0
2021,4,ОМСКАЯ ОБЛ,0.0084985835694051
2021,4,ОМСКАЯ ОБЛ.,0.0
2021,4,ОРЕНБУРГСКАЯ,0.0
2021,4,ОРЕНБУРГСКАЯ ОБЛ,0.014042553191489362
2021,4,ОРЕНБУРГСКАЯ ОБЛ.,0.0
2021,4,ОРЛОВСКАЯ ОБЛ,0.002484472049689441
2021,4,ОРЛОВСКАЯ ОБЛ.,0.0
2021,4,ОРШАНСКИЙ,0.0
2021,4,ОХИНСКИЙ,0.0
2021,4,ПЕНЗЕНСКАЯ,0.0
2021,4,ПЕНЗЕНСКАЯ ОБЛ,0.004464285714285714
2021,4,ПЕНЗЕНСКАЯ ОБЛ.,0.0
2021,4,ПЕРМСКАЯ ОБЛ,0.0
2021,4,ПЕРМСКИЙ,0.0
2021,4,ПЕРМСКИЙ КРАЙ,0.004838709677419355
2021,4,ПЕРМСКИЙ КРАЙ.,0.0
2021,4,ПОСЕЛЕНИЕ ВНУКОВСКОЕ,0.0
2021,4,ПОХВИСТНЕВСКИЙ,0.0
2021,4,ПРИМОРСКИЙ,0.0
2021,4,ПРИМОРСКИЙ КРАЙ,0.007722007722007722
2021,4,ПРИМОРСКИЙ КРАЙ.,0.0
2021,4,ПСКОВСКАЯ,0.0
2021,4,ПСКОВСКАЯ ОБЛ,0.000999000999000999
2021,4,ПУРОВСКИЙ,0.0
2021,4,РЕСП БАШКОРТОСТАН,0.0
2021,4,РЕЧИЦКИЙ,0.0
2021,4,РОСТОВСКАЯ,0.0
2021,4,РОСТОВСКАЯ ОБЛ,0.01308139534883721
2021,4,РЯЗАНСКАЯ,0.0
2021,4,РЯЗАНСКАЯ ОБЛ,0.00893743793445879
2021,4,РЯЗАНСКАЯ ОБЛ.,0.0
2021,4,САЛАВАТСКИЙ,0.0
2021,4,САМАРСКАЯ,0.0
2021,4,САМАРСКАЯ ОБЛ,0.01009385514432442
2021,4,САМАРСКАЯ ОБЛ.,0.024390243902439025
2021,4,САМБОРСКИЙ,0.0
2021,4,САНКТ-ПЕТЕРБУРГ,0.0
2021,4,САНКТ-ПЕТЕРБУРГ Г,0.011574074074074073
2021,4,САРАПУЛЬСКИЙ,0.0
2021,4,САРАТОВСКАЯ,0.0
2021,4,САРАТОВСКАЯ ОБЛ,0.007982583454281567
2021,4,САРАТОВСКАЯ ОБЛ.,0.0
2021,4,САХА /ЯКУТИЯ/ РЕСП,0.0
2021,4,САХАЛИНСКАЯ,0.0
2021,4,САХАЛИНСКАЯ ОБЛ,0.01015228426395939
2021,4,СВЕРДЛОВСКАЯ,0.0
2021,4,СВЕРДЛОВСКАЯ ОБЛ,0.0025997858999847073
2021,4,СВЕРДЛОВСКАЯ ОБЛ.,0.0
2021,4,СВЕТЛОГОРСКИЙ,0.0
2021,4,СЕВАСТОПОЛЬ Г,0.0
2021,4,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,0.0
2021,4,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2021,4,СЕЛЕНГИНСКИЙ,0.0
2021,4,СЕРГИЕВСКИЙ,0.0
2021,4,СЛАВЯНСКИЙ,0.0
2021,4,СМОЛЕНСКАЯ ОБЛ,0.012244897959183673
2021,4,СОВЕТСКИЙ,0.0
2021,4,СОЛИГОРСКИЙ,0.0
2021,4,СОСЕНСКОЕ П,0.0
2021,4,СОСНОГОРСКИЙ,0.0
2021,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.023483365949119372
